month,carrier,airport,arr_flights,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled
11,DL,DCA,661.0,47.77,1.23,53.31,0.0,20.68,Yes
11,DL,DEN,917.0,60.97,4.75,72.97,0.0,22.32,Yes
11,DL,DFW,834.0,73.73,2.19,60.12,0.0,22.96,Yes
11,DL,DSM,89.0,3.0,0.0,0.0,0.0,1.0,No
11,DL,DTW,4723.0,179.96,6.79,133.13,0.0,197.12,Yes
11,DL,ECP,148.0,7.24,1.0,1.74,0.0,0.03,No
11,DL,ELP,60.0,2.16,0.0,7.84,0.0,0.0,No
11,DL,EVV,30.0,0.0,0.0,1.0,0.0,0.0,No
11,DL,EWR,431.0,33.36,1.0,35.15,0.0,10.49,Yes
11,DL,EYW,89.0,8.39,0.0,3.72,0.0,1.89,Yes
11,DL,FAI,30.0,1.82,0.08,1.28,0.0,1.82,No
11,DL,FAR,30.0,1.62,0.0,1.38,0.0,0.0,No
11,DL,FAY,30.0,1.0,0.0,0.0,0.0,0.0,No
11,DL,FCA,38.0,3.99,0.0,3.27,0.0,0.75,No
11,DL,FLL,807.0,71.48,1.77,44.68,0.0,16.07,No
11,DL,FSD,59.0,6.12,0.0,2.11,0.0,2.77,No
11,DL,GEG,205.0,10.99,0.93,15.4,0.0,4.68,Yes
11,DL,GNV,142.0,7.78,0.0,2.22,0.0,1.0,Yes
11,DL,GPT,104.0,6.0,0.0,1.0,0.0,1.0,No
11,DL,GRB,34.0,1.0,0.0,0.0,0.0,0.0,No
11,DL,GRR,283.0,16.29,3.07,9.71,0.0,7.93,Yes
11,DL,GSO,197.0,13.16,0.0,1.98,0.0,1.86,No
11,DL,GSP,199.0,7.79,0.0,0.21,0.0,1.0,No
11,DL,HNL,226.0,23.2,0.97,18.83,0.0,0.0,Yes
11,DL,HOU,90.0,11.21,0.0,3.94,0.0,3.85,No
11,DL,HPN,60.0,0.0,0.0,2.0,0.0,0.0,No
11,DL,HSV,167.0,10.99,0.89,0.79,0.0,1.33,No
11,DL,IAD,228.0,5.96,0.0,4.34,0.0,3.7,No
11,DL,IAH,655.0,53.11,3.12,85.88,0.0,28.88,Yes
11,DL,ICT,81.0,3.65,0.0,0.35,0.0,0.0,No
11,DL,ILM,41.0,1.0,0.0,0.0,0.0,0.0,No
11,DL,IND,325.0,20.92,0.85,13.64,0.0,9.59,No
11,DL,JAC,30.0,1.62,1.99,0.39,0.0,0.0,No
11,DL,JAN,169.0,6.88,0.0,0.12,0.0,1.0,No
11,DL,JAX,395.0,26.04,0.0,16.81,0.0,8.15,No
11,DL,JFK,2227.0,133.66,5.62,175.3,0.87,105.54,Yes
11,DL,JNU,8.0,0.0,0.0,0.0,0.0,0.0,No
11,DL,KOA,51.0,2.69,0.0,2.0,0.0,0.31,No
11,DL,LAS,1163.0,72.39,5.29,89.64,0.0,24.69,Yes
11,DL,LAX,2850.0,160.61,12.54,167.61,1.92,90.33,Yes
11,DL,LEX,141.0,6.85,0.0,1.87,0.0,2.27,No
11,DL,LGA,2084.0,128.62,8.6,199.89,2.0,105.89,Yes
11,DL,LIH,49.0,5.45,0.0,0.02,0.0,1.53,No
11,DL,LIT,167.0,10.94,0.0,2.69,0.0,1.37,No
11,DL,MCI,589.0,44.1,0.77,17.21,0.0,19.91,No
11,DL,MCO,1467.0,92.39,2.98,108.64,0.61,51.37,Yes
11,DL,MDT,80.0,2.0,0.0,1.0,0.0,1.0,No
11,DL,MDW,91.0,10.12,0.0,0.11,0.0,1.76,No
11,DL,MEM,269.0,17.74,0.0,11.16,1.0,7.1,No
11,DL,MIA,649.0,51.78,0.76,60.11,0.83,21.52,Yes
11,DL,MKE,290.0,12.74,0.0,9.9,0.0,14.37,Yes
11,DL,MLB,109.0,8.06,0.0,1.24,0.0,0.69,Yes
11,DL,MOB,86.0,1.93,0.0,0.07,0.0,1.0,No
11,DL,MSN,179.0,8.6,1.0,3.13,0.0,3.27,No
11,DL,MSO,28.0,2.73,0.85,2.42,0.0,0.0,No
11,DL,MSP,4702.0,199.76,18.82,207.14,0.0,239.28,Yes
11,DL,MSY,555.0,31.77,1.19,36.1,0.0,19.94,Yes
11,DL,MYR,149.0,11.39,1.0,0.83,0.0,0.78,No
11,DL,OAJ,30.0,2.99,0.0,0.01,0.0,0.0,No
11,DL,OAK,44.0,2.94,0.0,1.0,0.0,0.06,No
11,DL,OGG,78.0,1.81,1.76,6.79,0.0,4.64,No
11,DL,OKC,136.0,13.77,1.0,2.13,0.0,4.1,No
11,DL,OMA,134.0,15.58,0.0,0.31,0.0,2.11,No
11,DL,ONT,196.0,11.98,0.13,9.14,0.0,5.75,Yes
11,DL,ORD,901.0,55.99,1.0,62.79,0.0,39.22,Yes
11,DL,ORF,193.0,12.88,0.0,2.49,0.0,2.63,Yes
11,DL,PBI,466.0,29.47,0.85,39.7,0.0,22.98,Yes
11,DL,PDX,644.0,38.63,4.24,26.9,0.0,19.23,Yes
11,DL,PHL,441.0,28.1,3.03,20.55,0.0,9.32,No
11,DL,PHX,773.0,42.79,4.52,52.1,0.0,18.59,Yes
11,DL,PIT,201.0,14.54,0.0,0.22,0.0,5.23,No
11,DL,PNS,192.0,15.62,1.87,1.73,0.0,3.78,No
11,DL,PSP,51.0,3.03,0.45,7.44,0.0,2.08,No
11,DL,PVD,112.0,7.19,0.0,1.97,0.0,3.84,No
11,DL,PWM,68.0,6.81,0.0,0.27,0.0,3.91,No
11,DL,RDU,947.0,55.72,4.97,38.49,0.0,33.83,Yes
11,DL,RIC,208.0,15.27,0.81,1.14,0.0,1.77,No
11,DL,RNO,33.0,0.0,1.0,1.0,0.0,1.0,No
11,DL,ROA,30.0,1.35,0.0,0.68,0.0,0.98,No
11,DL,ROC,104.0,8.66,0.0,1.17,0.0,2.17,Yes
11,DL,RST,22.0,1.88,0.0,0.12,0.0,0.0,Yes
11,DL,RSW,521.0,44.43,2.96,34.18,0.0,14.43,Yes
11,DL,SAN,757.0,56.76,2.21,70.13,0.0,22.9,Yes
11,DL,SAT,417.0,34.25,1.0,37.79,0.0,12.96,Yes
11,DL,SAV,203.0,11.24,0.0,4.45,0.0,1.3,No
11,DL,SDF,198.0,4.96,0.0,2.04,0.0,2.0,No
11,DL,SEA,2603.0,104.33,7.26,121.84,0.0,92.57,Yes
11,DL,SFO,1015.0,51.36,2.54,42.99,0.0,18.12,Yes
11,DL,SGF,58.0,2.0,0.0,2.0,0.0,1.0,No
11,DL,SJC,245.0,26.2,1.0,14.43,0.79,9.58,Yes
11,DL,SJU,145.0,11.54,0.0,6.84,0.0,1.62,No
11,DL,SLC,3921.0,166.73,10.65,147.6,0.0,171.02,Yes
11,DL,SMF,293.0,20.19,0.65,15.09,0.0,8.07,Yes
11,DL,SNA,455.0,30.61,2.02,29.89,0.0,6.48,Yes
11,DL,SRQ,195.0,15.18,0.0,6.22,1.0,6.59,No
11,DL,STL,454.0,34.97,1.67,12.46,0.0,16.9,Yes
11,DL,STT,38.0,6.24,0.0,1.76,0.0,0.0,No
11,DL,STX,4.0,0.0,0.0,0.0,0.0,0.0,No
11,DL,SYR,99.0,10.82,1.0,2.61,0.0,4.57,No
11,DL,TLH,142.0,11.6,0.0,3.24,0.0,2.17,No
11,DL,TPA,972.0,74.75,3.83,48.66,0.71,27.05,Yes
11,DL,TRI,22.0,0.0,0.0,0.0,0.0,1.0,No
11,DL,TUL,112.0,6.82,0.63,1.01,0.0,0.54,No
11,DL,TUS,89.0,7.09,0.0,5.49,0.0,0.42,No
11,DL,TVC,30.0,0.0,0.0,2.0,0.0,2.0,No
11,DL,TYS,158.0,11.42,0.0,0.62,0.0,2.96,No
11,DL,VPS,177.0,11.27,0.0,3.73,0.0,1.0,No
11,DL,XNA,61.0,0.0,0.0,0.5,0.0,2.5,No
11,F9,ABQ,8.0,0.5,0.0,1.5,0.0,0.0,No
11,F9,ATL,740.0,80.28,0.38,77.75,0.0,111.6,Yes
11,F9,AUS,29.0,4.27,0.39,2.56,0.0,2.79,No
11,F9,BDL,145.0,25.76,0.0,7.93,0.0,15.31,Yes
11,F9,BIS,1.0,0.0,0.0,0.0,0.0,0.0,No
11,F9,BMI,12.0,1.78,0.0,1.22,0.0,1.0,Yes
11,F9,BNA,97.0,12.07,0.0,7.07,0.0,13.86,Yes
11,F9,BOS,56.0,4.71,0.0,1.29,0.0,0.0,Yes
11,F9,BQN,25.0,4.13,0.0,0.75,0.0,4.12,Yes
11,F9,BUF,127.0,16.58,0.83,11.09,0.0,18.5,Yes
11,F9,BUR,16.0,1.0,0.0,0.0,0.0,0.0,Yes
11,F9,BWI,177.0,40.36,2.16,13.71,0.0,20.77,Yes
11,F9,CHS,2.0,0.0,0.0,0.0,0.0,0.0,No
11,F9,CID,20.0,1.27,0.02,2.73,0.0,1.98,Yes
11,F9,CLE,317.0,32.79,0.0,10.02,0.0,29.19,Yes
11,F9,CLT,122.0,11.73,0.48,7.21,0.0,19.58,Yes
11,F9,CMH,23.0,3.14,0.0,5.1,0.0,0.76,Yes
11,F9,COS,4.0,0.0,0.0,0.0,0.0,0.0,No
11,F9,CVG,244.0,26.89,0.06,19.74,0.0,15.31,Yes
11,F9,DCA,89.0,9.81,0.0,6.87,0.0,6.32,Yes
11,F9,DEN,1778.0,142.04,3.86,179.4,0.0,196.71,Yes
11,F9,DFW,315.0,43.19,1.3,35.09,0.0,26.42,Yes
11,F9,DSM,27.0,0.19,0.46,2.35,0.0,1.0,Yes
11,F9,DTW,126.0,23.52,0.0,9.85,0.0,10.64,Yes
11,F9,ELP,48.0,3.92,0.0,3.51,0.0,1.57,Yes
11,F9,FAR,19.0,1.93,0.71,0.68,0.0,1.67,Yes
11,F9,FLL,221.0,19.53,0.05,19.05,0.0,34.37,Yes
11,F9,FSD,14.0,0.28,0.77,0.95,0.0,0.0,No
11,F9,GEG,9.0,0.82,0.0,2.03,0.0,0.15,No
11,F9,GRB,17.0,0.4,0.0,1.17,0.0,0.42,No
11,F9,GRR,83.0,4.81,1.36,8.33,0.0,12.51,Yes
11,F9,HOU,67.0,7.52,0.0,4.7,0.0,5.78,Yes
11,F9,IAH,103.0,17.95,1.28,17.33,0.0,8.44,Yes
11,F9,IND,55.0,6.81,0.0,2.83,0.0,8.36,Yes
11,F9,ISP,119.0,17.16,0.0,4.0,0.0,15.84,Yes
11,F9,JAX,64.0,5.93,0.0,1.43,0.0,3.64,Yes
11,F9,LAS,1435.0,169.74,6.08,213.77,0.0,212.41,Yes
11,F9,LGA,90.0,13.89,0.44,14.05,0.0,7.63,Yes
11,F9,LIT,26.0,1.87,0.0,1.31,0.0,0.82,No
11,F9,MCI,34.0,5.72,0.0,3.31,0.0,1.97,Yes
11,F9,MCO,1642.0,157.65,8.02,129.42,0.0,251.92,Yes
11,F9,MDT,12.0,2.15,0.0,0.44,0.0,2.42,No
11,F9,MDW,356.0,47.22,0.13,39.85,0.0,28.81,Yes
11,F9,MEM,46.0,2.47,0.0,5.56,0.0,2.97,Yes
11,F9,MIA,254.0,29.28,1.25,21.74,0.0,37.73,No
11,F9,MKE,85.0,8.78,0.0,4.72,0.0,6.5,Yes
11,F9,MSN,19.0,1.87,0.0,1.79,0.0,2.35,Yes
11,F9,MSO,1.0,0.0,0.0,0.0,0.0,0.0,No
11,F9,MSP,34.0,4.46,0.0,1.91,0.0,3.63,No
11,F9,MSY,65.0,9.31,0.0,2.72,0.0,4.98,Yes
11,F9,OAK,54.0,3.82,0.0,3.2,0.0,5.98,No
11,F9,OKC,25.0,2.74,0.0,0.81,0.0,5.44,No
11,F9,OMA,40.0,3.19,0.0,2.54,0.0,8.28,No
11,F9,ONT,200.0,33.73,0.61,16.78,0.0,26.88,Yes
11,F9,ORD,19.0,2.0,1.0,0.0,0.0,1.0,Yes
11,F9,ORF,32.0,2.68,0.0,1.08,0.0,2.25,No
11,F9,PBI,106.0,7.54,0.0,12.95,0.0,13.51,Yes
11,F9,PDX,73.0,7.96,0.39,8.06,0.0,8.59,No
11,F9,PHL,732.0,96.83,1.15,45.95,0.0,137.08,Yes
11,F9,PHX,525.0,80.76,1.2,53.81,0.0,56.23,Yes
11,F9,PIT,17.0,0.0,0.0,0.0,0.0,1.0,No
11,F9,PNS,17.0,4.1,0.0,1.42,0.0,1.48,No
11,F9,PVD,27.0,3.24,0.56,0.48,0.0,1.71,Yes
11,F9,PWM,15.0,0.02,0.0,0.67,0.0,2.32,Yes
11,F9,RDU,165.0,25.3,0.96,5.43,0.0,16.31,Yes
11,F9,RNO,20.0,1.66,0.0,0.34,0.0,0.0,No
11,F9,ROC,33.0,1.66,0.0,2.23,0.0,1.11,Yes
11,F9,RSW,223.0,14.09,0.04,20.24,0.0,17.64,Yes
11,F9,SAN,176.0,21.35,0.15,18.85,0.0,15.64,Yes
11,F9,SAT,84.0,8.08,0.0,9.59,0.0,6.33,Yes
11,F9,SDF,1.0,0.0,0.0,1.0,0.0,0.0,No
11,F9,SEA,60.0,7.88,0.0,10.35,0.0,3.77,No
11,F9,SFO,236.0,24.49,0.79,10.6,0.0,24.12,Yes
11,F9,SJU,307.0,41.75,1.74,18.49,0.0,29.03,Yes
11,F9,SLC,118.0,12.43,0.61,9.41,0.0,12.56,Yes
11,F9,SMF,47.0,5.69,0.0,2.29,0.0,4.02,No
11,F9,SNA,90.0,10.63,0.36,10.76,0.0,17.26,No
11,F9,SRQ,11.0,0.0,0.0,0.0,0.0,0.0,No
11,F9,STL,90.0,8.79,0.0,9.19,0.0,3.01,Yes
11,F9,SWF,26.0,4.5,0.98,0.66,0.0,1.86,Yes
11,F9,SYR,27.0,2.31,0.0,1.7,0.0,2.99,Yes
11,F9,TPA,445.0,40.12,3.09,47.68,0.0,38.12,Yes
11,F9,TTN,153.0,17.31,0.0,7.4,0.0,23.29,Yes
11,F9,TYS,29.0,5.89,0.0,0.69,0.0,3.41,Yes
11,F9,XNA,18.0,1.86,0.0,2.92,0.0,0.22,No
11,G4,ABE,120.0,7.93,1.7,5.7,0.0,12.67,Yes
11,G4,ALB,45.0,2.2,0.0,1.33,0.0,2.47,Yes
11,G4,ATW,81.0,9.37,1.15,7.34,0.0,22.14,Yes
11,G4,AUS,107.0,4.82,3.8,13.63,0.0,12.75,No
11,G4,AVL,234.0,9.82,2.1,17.34,0.37,25.37,Yes
11,G4,AZA,452.0,39.57,2.42,66.7,1.23,70.07,Yes
11,G4,BGR,20.0,0.0,1.0,0.0,0.0,0.0,No
11,G4,BIL,24.0,0.97,0.0,4.3,0.0,1.73,No
11,G4,BIS,27.0,0.92,0.0,0.74,0.0,1.33,Yes
11,G4,BLI,67.0,1.73,0.0,7.34,0.0,3.94,No
11,G4,BLV,64.0,3.64,0.0,4.36,0.0,8.01,Yes
11,G4,BMI,18.0,1.0,0.0,0.0,0.0,1.0,Yes
11,G4,BNA,176.0,14.5,1.66,15.96,0.56,28.32,Yes
11,G4,BOI,23.0,2.78,0.5,3.27,0.0,5.45,No
11,G4,BOS,42.0,2.03,0.55,3.43,0.0,0.0,No
11,G4,BWI,22.0,2.6,0.97,2.29,0.0,2.14,No
11,G4,BZN,19.0,0.78,0.77,2.47,0.0,3.99,No
11,G4,CAK,43.0,1.0,3.37,0.54,0.0,3.09,Yes
11,G4,CHA,12.0,0.1,0.0,0.5,0.0,3.41,No
11,G4,CHS,9.0,1.29,0.0,0.1,0.0,0.61,No
11,G4,CID,65.0,2.25,1.0,1.28,0.0,1.48,No
11,G4,CKB,16.0,0.0,0.57,0.68,0.0,1.75,Yes
11,G4,CVG,232.0,14.83,3.98,22.62,0.0,39.57,Yes
11,G4,DAY,25.0,4.05,0.69,0.9,0.0,2.37,Yes
11,G4,DEN,39.0,0.0,0.97,3.23,0.0,2.79,Yes
11,G4,DSM,120.0,8.89,0.2,6.17,0.0,25.74,No
11,G4,ELM,20.0,0.13,0.0,1.03,0.0,0.84,No
11,G4,ELP,9.0,0.24,0.0,1.0,0.0,0.76,No
11,G4,EUG,40.0,6.46,1.99,1.7,0.0,1.85,Yes
11,G4,EVV,7.0,0.0,0.0,0.05,0.0,0.95,Yes
11,G4,EWR,63.0,2.98,0.0,4.02,0.0,0.0,No
11,G4,EYW,48.0,0.36,0.0,1.64,0.0,0.0,Yes
11,G4,FAR,47.0,1.53,0.0,3.35,0.0,1.12,Yes
11,G4,FAT,52.0,5.35,0.0,2.7,0.0,7.95,No
11,G4,FCA,12.0,1.73,0.21,1.9,0.0,4.17,No
11,G4,FLL,203.0,24.8,1.48,27.09,0.0,27.63,Yes
11,G4,FNT,90.0,16.29,1.74,3.91,0.0,35.06,Yes
11,G4,FSD,70.0,6.52,0.0,5.8,0.0,2.68,Yes
11,G4,FWA,63.0,3.31,0.0,4.67,0.0,1.02,Yes
11,G4,GEG,23.0,3.47,0.0,4.1,0.0,3.43,Yes
11,G4,GFK,15.0,0.14,1.0,0.59,1.0,1.27,Yes
11,G4,GJT,8.0,0.29,0.0,1.16,0.0,2.55,No
11,G4,GRI,16.0,1.54,0.0,1.0,0.0,0.46,No
11,G4,GRR,151.0,9.45,5.24,9.5,0.0,23.8,Yes
11,G4,GSO,8.0,0.17,0.0,0.0,0.0,0.83,No
11,G4,GSP,22.0,2.91,0.0,3.86,0.0,2.23,Yes
11,G4,GTF,16.0,0.23,0.0,0.92,0.0,0.86,No
11,G4,HGR,12.0,0.2,0.0,0.0,0.0,3.8,No
11,G4,HOU,36.0,4.37,0.0,4.57,0.0,2.06,No
11,G4,HTS,21.0,4.16,0.0,0.84,0.0,1.99,Yes
11,G4,IAD,32.0,2.44,0.0,3.14,0.0,4.42,No
11,G4,IAG,30.0,1.43,0.0,0.05,0.0,0.52,Yes
11,G4,ICT,24.0,2.75,0.93,3.51,0.0,4.81,No
11,G4,IDA,29.0,3.05,0.0,4.43,0.0,4.52,No
11,G4,IND,85.0,4.02,1.4,1.71,0.0,7.86,No
11,G4,JAX,50.0,5.51,2.76,5.96,1.0,7.77,No
11,G4,LAS,675.0,50.57,5.11,80.67,1.23,122.42,Yes
11,G4,LAX,74.0,7.15,0.01,2.36,0.0,8.47,Yes
11,G4,LCK,55.0,5.11,2.0,3.03,0.0,4.85,No
11,G4,LEX,39.0,2.8,1.0,2.28,0.0,3.92,Yes
11,G4,LIT,9.0,0.0,0.0,0.0,0.0,0.0,Yes
11,G4,LRD,8.0,1.0,0.0,0.0,0.0,0.0,No
11,G4,MCI,2.0,0.0,0.0,0.0,0.0,0.0,No
11,G4,MDT,62.0,6.68,0.92,2.61,0.0,3.79,Yes
11,G4,MDW,29.0,2.19,0.15,0.35,0.0,4.3,No
11,G4,MEM,63.0,6.06,0.0,4.01,0.0,5.93,Yes
11,G4,MFE,31.0,3.94,1.0,0.53,1.0,1.54,No
11,G4,MFR,30.0,3.38,0.0,2.67,0.0,2.95,No
11,G4,MLB,14.0,0.74,0.0,2.26,0.0,0.0,Yes
11,G4,MLI,38.0,1.86,0.0,1.47,0.0,2.67,Yes
11,G4,MOT,18.0,1.28,0.0,0.0,1.0,0.72,Yes
11,G4,MRY,9.0,0.79,0.0,0.05,0.0,0.16,No
11,G4,MSO,20.0,2.79,1.0,1.93,0.0,5.28,No
11,G4,MSP,42.0,0.28,0.0,1.28,0.0,2.44,Yes
11,G4,MSY,9.0,0.04,0.0,2.0,0.0,1.96,No
11,G4,MYR,32.0,1.21,0.08,1.4,0.0,2.31,No
11,G4,OAK,20.0,2.2,0.0,0.29,0.0,1.51,No
11,G4,OKC,9.0,0.0,0.0,0.28,0.0,0.73,No
11,G4,OMA,32.0,2.25,0.0,1.05,0.0,2.7,Yes
11,G4,ORF,18.0,2.84,0.25,1.29,0.0,3.62,No
11,G4,OWB,8.0,0.35,0.0,0.06,0.0,2.6,No
11,G4,PBG,26.0,3.76,1.0,2.24,0.0,1.0,Yes
11,G4,PBI,39.0,1.2,1.6,4.97,0.0,1.23,Yes
11,G4,PDX,12.0,0.47,0.0,4.09,0.0,1.44,No
11,G4,PGD,395.0,30.3,3.34,56.28,0.26,42.81,Yes
11,G4,PHX,26.0,5.79,0.0,3.37,0.0,3.84,No
11,G4,PIA,67.0,8.14,1.97,4.3,0.0,4.58,No
11,G4,PIE,529.0,27.17,4.45,66.83,0.0,63.55,Yes
11,G4,PIT,92.0,8.62,0.5,5.26,0.0,20.62,Yes
11,G4,PSC,22.0,2.9,2.35,2.03,0.0,1.72,No
11,G4,PSM,20.0,0.78,0.0,0.64,0.0,0.58,Yes
11,G4,PSP,15.0,1.0,0.96,1.04,0.0,0.0,No
11,G4,PVD,12.0,0.0,0.0,0.0,0.0,0.0,No
11,G4,PVU,125.0,17.18,1.79,12.29,0.57,41.17,No
11,G4,RAP,19.0,1.94,0.0,1.06,1.0,1.0,No
11,G4,RFD,58.0,1.01,0.56,1.59,1.0,1.85,No
11,G4,RIC,21.0,3.03,0.0,0.0,0.0,2.97,No
11,G4,RNO,9.0,0.0,0.0,0.0,0.0,0.0,No
11,G4,ROA,21.0,0.73,0.0,0.0,0.0,1.27,No
11,G4,ROC,8.0,0.0,1.0,0.0,0.0,1.0,No
11,G4,SAN,32.0,4.15,0.0,6.34,0.0,2.51,No
11,G4,SAT,9.0,0.97,0.0,0.1,0.93,0.0,No
11,G4,SAV,49.0,4.58,0.0,0.97,0.0,13.45,No
11,G4,SBN,58.0,2.05,0.0,1.28,1.0,2.68,No
11,G4,SCK,47.0,3.8,0.89,5.22,0.0,10.09,No
11,G4,SDF,42.0,4.35,0.0,1.74,0.0,3.91,Yes
11,G4,SFB,666.0,52.32,3.65,69.48,1.92,95.63,Yes
11,G4,SGF,52.0,3.92,0.0,1.04,0.06,0.98,No
11,G4,SHV,8.0,0.0,1.0,0.64,0.0,1.36,No
11,G4,SMX,11.0,0.21,0.0,1.46,0.0,1.34,No
11,G4,SNA,72.0,6.53,0.87,12.59,0.0,11.01,Yes
11,G4,SPI,15.0,1.66,0.0,0.0,0.0,0.34,No
11,G4,SRQ,235.0,14.09,1.92,33.38,0.0,23.61,No
11,G4,STC,8.0,0.29,0.0,1.71,0.0,0.0,No
11,G4,SWF,30.0,3.31,0.0,2.36,0.0,2.33,No
11,G4,SYR,52.0,0.39,0.68,1.9,0.0,2.03,Yes
11,G4,TOL,38.0,3.17,0.0,0.07,0.0,2.77,No
11,G4,TRI,12.0,1.33,1.0,0.05,0.0,1.62,Yes
11,G4,TUL,33.0,3.0,0.0,3.41,0.0,2.6,No
11,G4,TVC,12.0,0.0,0.0,2.77,0.0,0.23,Yes
11,G4,TYS,178.0,10.38,0.26,9.65,0.0,25.71,Yes
11,G4,USA,60.0,3.2,2.83,5.45,0.0,11.52,Yes
11,G4,VPS,89.0,2.99,0.87,4.46,1.12,10.56,Yes
11,G4,XNA,48.0,2.93,0.0,2.35,0.0,5.72,No
11,HA,AUS,13.0,1.0,0.0,1.0,0.0,0.0,No
11,HA,BOS,17.0,2.86,0.0,0.14,0.0,1.0,No
11,HA,HNL,2428.0,355.48,4.68,135.53,1.0,437.3,Yes
11,HA,ITO,365.0,55.58,2.0,2.25,0.0,60.16,Yes
11,HA,JFK,30.0,14.64,0.0,0.0,0.0,2.36,No
11,HA,KOA,597.0,70.14,0.0,4.48,0.0,97.38,Yes
11,HA,LAS,110.0,18.17,0.0,1.0,0.0,6.83,No
11,HA,LAX,180.0,24.75,0.0,0.0,0.0,5.25,Yes
11,HA,LGB,60.0,15.26,0.0,0.0,0.0,3.74,Yes
11,HA,LIH,621.0,75.6,1.0,6.17,0.0,94.22,Yes
11,HA,OAK,90.0,22.15,0.0,0.0,0.0,8.85,No
11,HA,OGG,1235.0,185.87,0.96,8.78,2.06,127.33,Yes
11,HA,ONT,30.0,14.36,0.0,0.55,0.0,7.1,No
11,HA,PDX,60.0,16.2,0.78,0.0,0.0,7.02,No
11,HA,PHX,30.0,9.39,0.0,0.0,0.0,0.61,No
11,HA,PPG,8.0,1.09,0.0,0.0,0.0,0.91,No
11,HA,SAN,60.0,19.19,0.0,0.0,0.0,4.81,No
11,HA,SEA,63.0,20.8,0.0,0.0,0.0,6.2,No
11,HA,SFO,60.0,19.7,0.0,0.0,0.0,2.3,Yes
11,HA,SJC,60.0,19.02,0.0,0.0,0.0,7.98,Yes
11,HA,SMF,60.0,16.19,0.0,0.0,0.0,7.81,No
11,MQ,ABE,30.0,0.06,1.38,0.65,0.0,1.91,Yes
11,MQ,ABI,148.0,6.64,0.81,3.86,0.0,6.68,Yes
11,MQ,ABQ,83.0,5.38,1.6,8.63,0.01,10.37,Yes
11,MQ,ACT,34.0,2.22,0.1,0.41,0.0,1.27,Yes
11,MQ,AGS,28.0,0.66,0.0,3.0,0.0,1.34,Yes
11,MQ,ALB,54.0,4.08,1.32,1.64,0.0,2.96,Yes
11,MQ,ALO,58.0,1.0,0.0,3.62,0.0,2.38,Yes
11,MQ,AMA,51.0,2.52,0.0,0.11,0.0,5.37,Yes
11,MQ,ATL,112.0,4.02,3.55,4.48,0.0,4.96,Yes
11,MQ,ATW,83.0,6.61,3.47,4.11,0.0,5.81,Yes
11,MQ,AUS,785.0,35.11,1.26,82.14,1.09,75.4,Yes
11,MQ,AVL,38.0,0.0,0.0,1.0,0.0,3.0,Yes
11,MQ,AVP,32.0,0.02,2.1,2.39,0.0,1.49,Yes
11,MQ,AZO,59.0,1.63,2.2,3.14,0.0,0.04,Yes
11,MQ,BFL,27.0,2.25,0.0,0.3,0.0,5.45,Yes
11,MQ,BHM,166.0,5.17,3.04,5.96,0.0,12.82,Yes
11,MQ,BIL,31.0,4.16,0.0,1.2,0.0,0.64,No
11,MQ,BIS,2.0,0.0,0.0,0.0,0.0,0.0,No
11,MQ,BMI,86.0,2.15,2.16,10.39,0.0,6.3,Yes
11,MQ,BNA,166.0,5.88,0.36,7.11,0.0,14.65,Yes
11,MQ,BOI,27.0,0.69,0.0,2.43,0.0,0.87,No
11,MQ,BOS,99.0,3.42,2.13,8.03,0.0,6.42,No
11,MQ,BPT,4.0,0.0,0.0,0.0,0.0,0.0,No
11,MQ,BRO,14.0,0.0,0.0,0.0,0.0,0.0,No
11,MQ,BTR,97.0,7.62,2.2,5.49,0.0,1.68,Yes
11,MQ,BTV,4.0,0.0,0.0,0.0,0.0,0.0,No
11,MQ,BUF,60.0,1.45,0.32,5.35,0.0,1.88,Yes
11,MQ,BWI,30.0,3.53,1.0,4.47,0.0,0.0,No
11,MQ,CAE,4.0,1.0,0.0,0.0,0.0,0.0,No
11,MQ,CHA,64.0,1.0,0.65,4.42,0.0,0.93,Yes
11,MQ,CHS,55.0,1.39,0.0,2.78,0.0,8.82,Yes
11,MQ,CID,137.0,3.0,2.0,3.86,0.0,3.14,Yes
11,MQ,CLE,22.0,0.0,1.03,2.43,0.0,0.54,No
11,MQ,CLL,3.0,0.0,0.0,0.0,0.0,0.0,No
11,MQ,CLT,314.0,12.3,1.67,18.3,1.0,17.73,Yes
11,MQ,CMH,177.0,9.41,8.44,11.84,1.0,11.3,Yes
11,MQ,CMI,118.0,2.8,2.95,7.42,0.0,2.83,Yes
11,MQ,COU,61.0,1.53,2.83,5.15,0.0,0.48,Yes
11,MQ,CRP,79.0,7.25,0.91,4.54,0.0,3.31,No
11,MQ,CVG,285.0,14.42,3.08,19.96,0.0,25.55,Yes
11,MQ,CWA,59.0,0.47,0.75,7.64,0.0,2.15,Yes
11,MQ,DAY,138.0,3.78,0.77,9.26,0.26,4.94,Yes
11,MQ,DCA,289.0,17.09,3.12,25.89,0.32,17.58,Yes
11,MQ,DFW,2855.0,148.24,59.68,173.2,1.17,191.71,Yes
11,MQ,DSM,98.0,2.92,2.82,5.15,0.0,4.12,Yes
11,MQ,DTW,27.0,1.0,0.96,1.22,0.0,0.82,No
11,MQ,ECP,56.0,3.88,0.18,4.09,0.0,3.85,No
